id,longitude,latitude,is_geocoding_exact
2991,-76.862,40.265,TRUE
2992,-87.258,38.039,TRUE
2993,-94.447,43.647,TRUE
2994,-84.333,33.933,TRUE
2995,-81.656,27.839,TRUE
2996,-94.647,32.555,TRUE
2999,-122.162,47.978,TRUE
3000,-85.19,42.308,TRUE
3002,-94.789,35.463,TRUE
3004,-104.866,39.694,TRUE
3005,-96.01,36.176,TRUE
3008,-95.058,29.495,TRUE
3009,-82.568,27.429,TRUE
3010,-112.034,43.488,TRUE
3011,-119.761,39.545,TRUE
3012,-84.826,43.588,TRUE
3013,-78.368,39.647,TRUE
3014,-95.293,29.828,TRUE
3015,-98.492,29.521,TRUE
3016,-84.03,34.106,TRUE
3019,-90.127,38.89,TRUE
3021,-90.153,32.384,TRUE
3022,-98.5,29.565,TRUE
3023,-84.075,37.118,TRUE
3024,-76.669,39.278,TRUE
3025,-84.275,33.878,TRUE
3026,-95.486,30.309,TRUE
3027,-73.887,40.847,TRUE
3029,-97.105,35.24,TRUE
3030,-94.628,43.981,TRUE
3031,-105.074,39.85,TRUE
3032,-82.964,39.054,TRUE
3034,-89.617,40.675,TRUE
3035,-97.205,35.319,TRUE
3036,-95.459,29.723,TRUE
3037,-85.637,38.189,TRUE
3038,-83.389,34.88,TRUE
3041,-80.91,35.246,TRUE
3044,-71.106,42.559,TRUE
3045,-89.091,30.384,TRUE
3046,-118.296,33.939,TRUE
3047,-122.857,39.124,TRUE
3048,-104.75,38.847,TRUE
3049,-81.318,29.906,TRUE
3050,-105.017,39.684,TRUE
3054,-121.805,37.967,TRUE
3055,-80.518,27.907,TRUE
3056,-84.11,33.333,TRUE
3057,-84.395,33.731,TRUE
3058,-111.657,35.198,TRUE
3059,-83.089,39.952,TRUE
3060,-104.798,39.628,TRUE
3061,-114.014,35.225,TRUE
3062,-82.439,28.045,TRUE
3063,-72.878,44.373,TRUE
3064,-79.888,40.455,TRUE
3066,-80.415,25.515,TRUE
3067,-122.258,38.104,TRUE
3068,-104.935,39.676,TRUE
3071,-87.349,41.486,TRUE
3072,-86.128,40.489,TRUE
3073,-94.494,38.798,TRUE
3074,-88.173,30.719,TRUE
3075,-111.792,33.411,TRUE
3076,-108.901,37.323,TRUE
3077,-78.401,36.309,TRUE
3080,-78.038,39.366,TRUE
3083,-95.673,36.154,TRUE
3084,-98.133,29.573,TRUE
3086,-97.736,30.197,TRUE
3087,-97.096,33.196,TRUE
3088,-76.993,38.756,TRUE
3089,-86.33,32.366,TRUE
3090,-98.991,46.939,TRUE
3091,-90.206,32.302,TRUE
3092,-102.07,36.334,TRUE
3094,-112.272,33.406,TRUE
3095,-77.33,38.584,TRUE
3096,-87.501,37.955,TRUE
3098,-97.558,35.61,TRUE
3099,-106.276,42.836,TRUE
3101,-82.803,40.946,TRUE
3103,-96.301,39.206,TRUE
3104,-90.208,38.752,TRUE
3105,-118.457,34.235,TRUE
3106,-96.656,32.738,TRUE
3107,-81.198,34.717,TRUE
3108,-116.786,47.696,TRUE
3109,-81.379,28.54,TRUE
3111,-77.522,37.608,TRUE
3112,-110.983,32.177,TRUE
3113,-74.841,40.137,TRUE
3114,-112.152,33.567,TRUE
3115,-111.636,33.379,TRUE
3116,-117.85,33.708,TRUE
3117,-111.886,33.577,TRUE
3119,-111.065,32.125,TRUE
3121,-89.039,30.4,TRUE
3123,-116.572,48.264,TRUE
3124,-85.009,33.715,TRUE
3125,-81.95,28.039,TRUE
3126,-87.861,30.421,TRUE
3129,-108.188,36.725,TRUE
3130,-85.795,41,TRUE
3131,-87.385,39.45,TRUE
3132,-104.594,38.276,TRUE
3133,-122.418,37.759,TRUE
3134,-93.955,31.639,TRUE
3135,-93.78,38.368,TRUE
3136,-118.195,33.767,TRUE
3137,-98.669,29.669,TRUE
3138,-97.688,30.272,TRUE
3139,-111.676,40.057,TRUE
3143,-82.765,28.15,TRUE
3144,-112.164,33.487,TRUE
3145,-97.14,32.652,TRUE
3146,-122.926,45.505,TRUE
3147,-117.445,34.119,TRUE
3148,-122.274,37.831,TRUE
3149,-104.246,34.472,TRUE
3150,-102.077,31.93,TRUE
3151,-88.283,42.066,TRUE
3152,-84.366,42.254,TRUE
3153,-80.354,35.812,TRUE
3155,-104.822,38.809,TRUE
3156,-73.707,40.79,TRUE
3157,-119.337,36.217,TRUE
3158,-111.886,40.589,TRUE
3160,-91.127,30.453,TRUE
3162,-111.721,32.942,TRUE
3163,-87.27,36.571,TRUE
3164,-82.46,36.302,TRUE
3165,-122.375,47.028,TRUE
3168,-116.973,33.22,TRUE
3170,-121.475,38.487,TRUE
3171,-118.047,34.033,TRUE
3172,-87.095,37.68,TRUE
3173,-92.369,36.158,TRUE
3174,-104.902,39.776,TRUE
3175,-82.411,34.87,TRUE
3176,-84.546,38.231,TRUE
3177,-78.935,36.331,TRUE
3179,-74.658,40.35,TRUE
3180,-95.807,36.312,TRUE
3181,-96.357,36.122,TRUE
3182,-81.445,30.59,TRUE
3183,-122.44,37.716,TRUE
3184,-102.335,33.928,TRUE
3185,-88.312,41.757,TRUE
3186,-95.4,29.951,TRUE
3187,-99.771,32.444,TRUE
3191,-83.636,43.051,TRUE
3192,-109.548,31.351,TRUE
3194,-112.221,33.495,TRUE
3195,-151.617,59.809,TRUE
3196,-149.817,61.216,TRUE
3197,-82.835,39.877,TRUE
3198,-97.756,30.198,TRUE
3200,-79.167,35.477,TRUE
3201,-86.992,30.408,TRUE
3202,-116.543,43.611,TRUE
3203,-86.283,32.418,TRUE
3204,-112.122,33.458,TRUE
3205,-97.063,36.134,TRUE
3206,-75.58,40.553,TRUE
3207,-85.904,37.755,TRUE
3209,-80.992,33.79,TRUE
3210,-112.325,33.639,TRUE
3211,-95.208,29.702,TRUE
3212,-81.657,38.367,TRUE
3213,-87.304,36.571,TRUE
3214,-115.153,36.147,TRUE
3215,-80.217,36.118,TRUE
3216,-120.626,37.353,TRUE
3217,-97.416,35.882,TRUE
3219,-98.487,29.609,TRUE
3220,-93.283,31.114,TRUE
3221,-90.193,30.496,TRUE
3222,-82.443,27.976,TRUE
3223,-77.432,35.554,TRUE
3224,-84.405,42.24,TRUE
3225,-97.478,25.966,TRUE
3228,-86.666,34.717,TRUE
3229,-95.973,35.625,TRUE
3230,-97.364,27.69,TRUE
3231,-73.932,40.664,TRUE
3233,-112.152,33.655,TRUE
3234,-111.74,33.379,TRUE
3235,-77.7,43.245,TRUE
3236,-80.259,41.113,TRUE
3237,-86.279,41.672,TRUE
3238,-116.994,34.885,TRUE
3239,-122.024,37.568,TRUE
3240,-80.439,39.293,TRUE
3241,-86.279,41.672,TRUE
3243,-92.599,35.953,TRUE
3244,-122.297,47.35,TRUE
3245,-115.041,36.164,TRUE
3246,-122.66,45.519,TRUE
3247,-121.567,39.506,TRUE
3248,-116.465,33.805,TRUE
3249,-79.384,36.617,TRUE
3250,-111.948,40.695,TRUE
3251,-85.841,38.15,TRUE
3252,-118.562,34.189,TRUE
3253,-94.86,36.191,TRUE
3254,-83.116,42.591,TRUE
3255,-108.51,45.779,TRUE
3256,-108.554,45.784,TRUE
3258,-118.339,34.01,TRUE
3260,-92.932,31.826,TRUE
3261,-118.318,33.916,TRUE
3262,-78.399,43.026,TRUE
3263,-81.12,36.506,TRUE
3264,-92.932,31.826,TRUE
3266,-92.88,44.999,TRUE
3267,-90.636,34.545,TRUE
3268,-80.197,40.163,TRUE
3270,-97.15,31.519,TRUE
3271,-104.974,39.856,TRUE
3272,-75.027,39.38,TRUE
3273,-112.089,33.48,TRUE
3274,-85.127,33.628,TRUE
3275,-112.073,33.378,TRUE
3276,-117.934,33.852,TRUE
3277,-107.37,45.317,TRUE
3278,-112.092,40.711,TRUE
3280,-96.689,34.25,TRUE
3282,-84.722,33.747,TRUE
3283,-93.089,37.206,TRUE
3284,-80.154,26.136,TRUE
3285,-111.86,40.744,TRUE
3286,-85.496,42.245,TRUE
3287,-121.054,38.923,TRUE
3288,-81.38,28.616,TRUE
3289,-89.279,40.529,TRUE
3291,-89.864,35.177,TRUE
3292,-86.142,42.932,TRUE
3293,-85.665,38.203,TRUE
3294,-98.494,29.426,TRUE
3298,-104.85,38.854,TRUE
3299,-85.816,38.269,TRUE
3300,-104.903,39.74,TRUE
3302,-97.037,32.691,TRUE
3304,-121.551,39.447,TRUE
3305,-83.031,42.685,TRUE
3306,-84.176,34.048,TRUE
3307,-104.978,39.903,TRUE
3308,-121.483,38.426,TRUE
3309,-81.337,28.68,TRUE
3310,-93.745,32.517,TRUE
3312,-83.409,35.164,TRUE
3313,-94.359,42.456,TRUE
3314,-82.963,40.05,TRUE
3318,-95.157,29.485,TRUE
3320,-79.532,35.887,TRUE
3322,-96.679,32.807,TRUE
3323,-84.98,32.496,TRUE
3324,-119.296,36.548,TRUE
3325,-97.88,28.022,TRUE
3326,-87.398,39.37,TRUE
3328,-84.136,39.669,TRUE
3331,-93.718,36.971,TRUE
3332,-81.234,40.057,TRUE
3333,-96.686,35.487,TRUE
3334,-84.485,33.652,TRUE
3335,-106.298,42.835,TRUE
3337,-95.851,36.105,TRUE
3338,-85.187,34.214,TRUE
3339,-88.368,44.262,TRUE
3340,-114.618,32.721,TRUE
3341,-94.355,35.198,TRUE
3342,-76.299,40.076,TRUE
3344,-81.781,36.769,TRUE
3345,-104.745,40.427,TRUE
3346,-90.244,32.254,TRUE
3347,-83.276,36.201,TRUE
3348,-79.729,40.583,TRUE
3351,-93.51,32.487,TRUE
3352,-87.548,37.999,TRUE
3353,-95.048,34.751,TRUE
3354,-112.356,43.18,TRUE
3355,-83.048,39.932,TRUE
3356,-76.367,36.815,TRUE
3357,-90.293,30.779,TRUE
3360,-76.882,38.769,TRUE
3361,-83.127,42.482,TRUE
3362,-70.08,44.155,TRUE
3363,-91.398,39.916,TRUE
3364,-98.47,29.412,TRUE
3365,-77.442,37.553,TRUE
3366,-81.347,28.756,TRUE
3367,-80.743,40.1,TRUE
3368,-97.257,35.22,TRUE
3371,-122.468,45.483,TRUE
3373,-83.035,39.956,TRUE
3374,-104.488,38.273,TRUE
3375,-83.329,36.863,TRUE
3376,-116.37,34.121,TRUE
3378,-97.835,28.099,TRUE
3379,-87.943,42.38,TRUE
3381,-99.48,27.364,TRUE
3382,-82.11,29.412,TRUE
3383,-81.68,41.515,TRUE
3384,-101.999,36.033,TRUE
3386,-103.773,40.253,TRUE
3387,-94.178,30.349,TRUE
3388,-117.084,32.564,TRUE
3389,-108.511,39.077,TRUE
3392,-112.121,33.575,TRUE
3393,-120.94,37.74,TRUE
3394,-111.828,40.63,TRUE
3395,-118.43,34.268,TRUE
3396,-80.48,25.461,TRUE
3397,-117.898,33.874,TRUE
3398,-80.076,35.908,TRUE
3399,-81.612,28.027,TRUE
3400,-158.005,21.391,TRUE
3403,-97.936,35.053,TRUE
3405,-117.482,34.013,TRUE
3406,-93.307,37.236,TRUE
3407,-95.286,29.571,TRUE
3408,-77.836,34.285,TRUE
3411,-85.032,33.036,TRUE
3412,-83.038,40.295,TRUE
3413,-106.638,35.069,TRUE
3415,-87.346,41.593,TRUE
3416,-119.488,46.263,TRUE
3417,-90.058,32.456,TRUE
3418,-75.038,41.031,TRUE
3419,-75.097,39.838,TRUE
3420,-97.372,31.076,TRUE
3421,-105.084,39.863,TRUE
3422,-77.014,39.005,TRUE
3423,-118.024,33.982,TRUE
3424,-87.642,40.142,TRUE
3425,-112.074,33.488,TRUE
3426,-77.006,38.877,TRUE
3428,-74.919,41.023,TRUE
3430,-83.092,39.013,TRUE
3431,-81.685,28.84,TRUE
3433,-83.856,34.262,TRUE
3434,-115.021,36.189,TRUE
3435,-94.586,39.1,TRUE
3436,-94.531,39.163,TRUE
3438,-122.176,47.731,TRUE
3439,-89.289,39.307,TRUE
3441,-74.36,41.259,TRUE
3442,-106.622,35.075,TRUE
3445,-74.753,40.209,TRUE
3446,-111.879,40.702,TRUE
3447,-84.231,34.231,TRUE
3448,-84.196,33.754,TRUE
3449,-79.839,40.397,TRUE
3450,-103.733,35.167,TRUE
3451,-81.653,30.789,TRUE
3452,-81.77,41.395,TRUE
3453,-121.261,44.092,TRUE
3454,-84.565,39.314,TRUE
3455,-74.435,39.368,TRUE
3456,-78.849,38.436,TRUE
3458,-73.778,42.667,TRUE
3459,-93.289,45.042,TRUE
3460,-92.097,32.492,TRUE
3462,-124.217,43.358,TRUE
3463,-116.404,43.623,TRUE
3465,-158.036,21.68,TRUE
3467,-96.671,32.868,TRUE
3468,-89.838,33.721,TRUE
3470,-104.884,39.74,TRUE
3471,-104.819,39.726,TRUE
3472,-93.138,35.289,TRUE
3473,-82.144,28.287,TRUE
3474,-117.812,34.046,TRUE
3476,-112.145,33.514,TRUE
3478,-87.323,35.266,TRUE
3479,-83.35,42.69,TRUE
3481,-116.296,43.587,TRUE
3482,-94.524,38.855,TRUE
3483,-94.371,41.692,TRUE
3484,-88.299,41.985,TRUE
3485,-78.971,35.045,TRUE
3486,-87.743,41.886,TRUE
3489,-104.613,38.246,TRUE
3490,-122.221,40.156,TRUE
3491,-98.865,48.113,TRUE
3492,-85.762,38.174,TRUE
3493,-111.978,33.393,TRUE
3494,-81.686,28.853,TRUE
3495,-120.613,38.19,TRUE
3496,-94.696,38.986,TRUE
3498,-123.202,45.122,TRUE
3499,-81.627,30.443,TRUE
3503,-110.767,32.222,TRUE
3505,-95.667,33.122,TRUE
3506,-80.288,25.882,TRUE
3507,-106.353,42.829,TRUE
3508,-95.541,30.461,TRUE
3509,-120.845,37.062,TRUE
3510,-115.124,36.165,TRUE
3511,-99.169,28.671,TRUE
3512,-93.584,44.891,TRUE
3513,-87.576,41.766,TRUE
3514,-79.835,34.187,TRUE
3516,-95.259,29.42,TRUE
3517,-106.639,35.07,TRUE
3518,-93.466,41.655,TRUE
3520,-110.926,32.178,TRUE
3521,-81.529,35.94,TRUE
3522,-106.716,35.131,TRUE
3523,-82.503,35.425,TRUE
3525,-89.621,40.681,TRUE
3526,-118.09,33.969,TRUE
3527,-119.829,36.755,TRUE
3528,-98.709,29.458,TRUE
3529,-154.951,19.498,TRUE
3530,-81.96,28.91,TRUE
3531,-117.439,33.946,TRUE
3532,-111.087,32.131,TRUE
3533,-111.875,33.393,TRUE
3534,-83.647,41.595,TRUE
3535,-118.272,34.107,TRUE
3536,-117.925,33.828,TRUE
3537,-95.883,35.926,TRUE
3538,-104.474,38.564,TRUE
3539,-117.325,33.983,TRUE
3540,-117.222,34.123,TRUE
3541,-73.18,44.457,TRUE
3542,-82.162,36.606,TRUE
3543,-76.95,39.071,TRUE
3544,-85.169,35.313,TRUE
3545,-82.109,29.951,TRUE
3546,-123.925,45.985,TRUE
3547,-117.363,47.646,TRUE
3550,-83.996,36.428,TRUE
3551,-86.8,36.161,TRUE
3553,-122.233,47.385,TRUE
3554,-88.183,42.337,TRUE
3555,-118.366,33.878,TRUE
3556,-94.043,36.169,TRUE
3557,-158.137,21.389,TRUE
3559,-118.462,34.21,TRUE
3560,-83.542,41.683,TRUE
3561,-75.53,40.576,TRUE
3563,-92.414,31.34,TRUE
3564,-79.478,35.134,TRUE
3567,-111.774,33.379,TRUE
3568,-76.99,38.803,TRUE
3569,-110.913,32.141,TRUE
3570,-102.415,34.809,TRUE
3571,-77.459,37.918,TRUE
3572,-105.053,39.914,TRUE
3573,-81.543,28.624,TRUE
3574,-92.031,34.246,TRUE
3576,-117.459,47.997,TRUE
3577,-81.493,29.316,TRUE
3578,-94.439,39.234,TRUE
3579,-80.101,26.451,TRUE
3581,-93.138,44.952,TRUE
3583,-106.768,32.339,TRUE
3584,-94.368,35.472,TRUE
3585,-115.17,36.183,TRUE
3586,-84.449,33.807,TRUE
3587,-75.164,40.025,TRUE
3588,-86.606,39.108,TRUE
3590,-111.767,33.517,TRUE
3591,-93.746,32.492,TRUE
3592,-85.95,36.263,TRUE
3593,-117.108,32.694,TRUE
3595,-95.94,41.272,TRUE
3596,-75.179,39.927,TRUE
3597,-78.995,35.955,TRUE
3598,-76.871,38.913,TRUE
3599,-82.999,40.065,TRUE
3602,-90.72,45.509,TRUE
3603,-118.162,34.044,TRUE
3604,-78.889,38.068,TRUE
3605,-97.601,35.435,TRUE
3606,-87.924,43.021,TRUE
3607,-87.701,41.481,TRUE
3608,-94.386,41.053,TRUE
3610,-82.429,30.204,TRUE
3611,-149.439,61.581,TRUE
3613,-120.801,37.58,TRUE
3614,-118.401,34.015,TRUE
3615,-112.091,33.392,TRUE
3616,-119.053,35.329,TRUE
3618,-84.408,33.727,TRUE
3620,-75.041,40.032,TRUE
3621,-70.982,43.276,TRUE
3622,-106.648,34.737,TRUE
3623,-82.999,39.961,TRUE
3624,-81.836,34.693,TRUE
3625,-84.484,39.127,TRUE
3627,-80.512,37.152,TRUE
3628,-76.734,39.984,TRUE
3629,-105.87,37.469,TRUE
3630,-81.525,35.066,TRUE
3631,-112.143,33.46,TRUE
3632,-112.134,33.64,TRUE
3633,-122.353,40.571,TRUE
3634,-77.572,35.927,TRUE
3635,-117.116,34.023,TRUE
3636,-83.335,39.671,TRUE
3637,-95.271,29.784,TRUE
3638,-82.536,28.948,TRUE
3639,-118.153,34.114,TRUE
3640,-82.242,28.78,TRUE
3641,-88.666,35.427,TRUE
3642,-104.959,39.438,TRUE
3643,-97.149,32.7,TRUE
3645,-117.582,47.483,TRUE
3646,-105.03,39.872,TRUE
3647,-80.201,25.998,TRUE
3648,-86.807,33.749,TRUE
3649,-80.832,36.212,TRUE
3650,-121.492,38.562,TRUE
3652,-88.29,31.066,TRUE
3655,-95.565,29.596,TRUE
3658,-78.892,42.908,TRUE
3659,-87.288,41.599,TRUE
3660,-115.056,36.076,TRUE
3661,-83.236,42.362,TRUE
3662,-84.091,34.221,TRUE
3663,-111.672,33.415,TRUE
3664,-93.624,41.703,TRUE
3665,-92.097,34.855,TRUE
3666,-76.297,40.036,TRUE
3668,-87.691,44.081,TRUE
3669,-93.793,32.485,TRUE
3670,-76.952,38.804,TRUE
3671,-73.896,40.734,TRUE
3672,-87.314,37.009,TRUE
3673,-75.981,36.863,TRUE
3674,-122.154,48.114,TRUE
3678,-157.828,21.278,TRUE
3679,-80.312,25.777,TRUE
3681,-115.029,36.046,TRUE
3682,-76.63,39.291,TRUE
3684,-84.115,36.636,TRUE
3686,-118.187,34.048,TRUE
3687,-112.229,33.581,TRUE
3688,-81.412,28.493,TRUE
3689,-73.714,41.867,TRUE
3690,-74.209,40.707,TRUE
3691,-97.878,36.396,TRUE
3692,-106.763,32.295,TRUE
3693,-90.462,30.504,TRUE
3694,-81.67,29.648,TRUE
3695,-157.878,21.324,TRUE
3696,-80.122,32.742,TRUE
3697,-95.983,35.633,TRUE
3699,-71.08,43.028,TRUE
3701,-84.06,35.603,TRUE
3702,-92.859,44.731,TRUE
3703,-81.377,28.526,TRUE
3705,-84.563,33.808,TRUE
3706,-117.307,34.522,TRUE
3707,-89.887,35.206,TRUE
3711,-86.823,36.199,TRUE
3712,-121.919,42.518,TRUE
3714,-157.857,21.305,TRUE
3715,-121.107,38.938,TRUE
3716,-82.116,30.028,TRUE
3717,-103.196,34.392,TRUE
3718,-97.977,35.726,TRUE
3719,-84.218,36.025,TRUE
3721,-122.578,45.468,TRUE
3722,-106.326,31.783,TRUE
3723,-77.58,43.173,TRUE
3725,-87.427,39.101,TRUE
3726,-115.244,36.015,TRUE
3727,-88.038,43.134,TRUE
3732,-94.374,35.407,TRUE
3733,-154.873,19.551,TRUE
3734,-111.859,33.335,TRUE
3735,-111.682,40.299,TRUE
3736,-119.197,36.093,TRUE
3738,-83.542,39.652,TRUE
3739,-83.741,34.265,TRUE
3742,-122.931,46.117,TRUE
3743,-89.884,35.078,TRUE
3744,-98.528,29.44,TRUE
3747,-105.11,39.786,TRUE
3748,-111.878,40.763,TRUE
3749,-88.543,42.723,TRUE
3750,-75.044,39.451,TRUE
3751,-83.711,33.804,TRUE
3753,-80.203,25.948,TRUE
3755,-95.536,33.662,TRUE
3756,-122.438,47.111,TRUE
3757,-80.221,34.365,TRUE
3760,-111.931,40.537,TRUE
3761,-83.182,36.073,TRUE
3763,-95.923,36.148,TRUE
3764,-90.572,41.587,TRUE
3765,-122.239,47.824,TRUE
3766,-121.888,38.029,TRUE
3768,-90.219,38.773,TRUE
3769,-115.215,36.05,TRUE
3770,-95.177,30.055,TRUE
3771,-118.327,34.098,TRUE
3774,-76.565,39.373,TRUE
3775,-84.027,33.174,TRUE
3776,-81.031,29.106,TRUE
3777,-81.686,30.372,TRUE
3778,-95.53,30.027,TRUE
3779,-115.105,36.195,TRUE
3780,-112.032,43.498,TRUE
3781,-81.666,38.378,TRUE
3783,-121.999,37.823,TRUE
3785,-82.898,42.496,TRUE
3786,-106.569,35.058,TRUE
3787,-105.043,39.797,TRUE
3789,-76.651,39.194,TRUE
3790,-83.224,35.939,TRUE
3791,-82.069,26.96,TRUE
3792,-81.87,34.882,TRUE
3797,-93.304,45.022,TRUE
3799,-111.946,40.787,TRUE
3800,-93.531,44.791,TRUE
3801,-90.572,34.207,TRUE
3802,-95.378,35.958,TRUE
3803,-87.692,41.649,TRUE
3805,-74.048,40.057,TRUE
3806,-95.636,36.163,TRUE
3809,-85.283,34.986,TRUE
3810,-119.78,36.862,TRUE
3811,-112.203,33.524,TRUE
3812,-98.739,37.651,TRUE
3813,-80.949,36.95,TRUE
3814,-71.842,42.206,TRUE
3817,-104.876,39.595,TRUE
3818,-122.078,37.663,TRUE
3819,-82.083,33.48,TRUE
3820,-121.56,39.65,TRUE
3823,-114.004,46.857,TRUE
3824,-80.397,27.417,TRUE
3826,-86.184,39.676,TRUE
3827,-116.394,43.598,TRUE
3829,-93.232,33.257,TRUE
3830,-92.808,45.045,TRUE
3832,-84.889,43.951,TRUE
3834,-118.16,33.974,TRUE
3836,-86.811,33.377,TRUE
3839,-87.219,37.361,TRUE
3840,-83.124,42.337,TRUE
3843,-104.877,39.579,TRUE
3844,-112.055,41.146,TRUE
3845,-95.661,39.072,TRUE
3850,-122.561,45.674,TRUE
3851,-94.896,47.498,TRUE
3852,-68.676,44.921,TRUE
3857,-80.255,26.213,TRUE
3859,-111.995,41.245,TRUE
3860,-122.285,38.31,TRUE
3861,-75.097,39.99,TRUE
3862,-122.098,38.009,TRUE
3863,-77.466,37.548,TRUE
3864,-84.17,33.456,TRUE
3865,-122.312,40.508,TRUE
3866,-116.008,36.252,TRUE
3867,-80.336,27.447,TRUE
3868,-82.967,39.973,TRUE
3869,-114.067,40.739,TRUE
3870,-81.2,32.04,TRUE
3871,-118.311,33.83,TRUE
3872,-94.062,36.152,TRUE
3873,-97.327,36.479,TRUE
3874,-79.322,42.434,TRUE
3875,-122.229,37.478,TRUE
3876,-83.762,32.756,TRUE
3877,-154.92,19.529,TRUE
3878,-108.824,40.097,TRUE
3879,-78.891,42.946,TRUE
3881,-84.951,34.499,TRUE
3882,-90.263,38.702,TRUE
3883,-81.601,30.177,TRUE
3884,-81.657,30.429,TRUE
3885,-106.587,35.123,TRUE
3886,-82.129,28.693,TRUE
3887,-89.93,35.203,TRUE
3888,-72.872,40.787,TRUE
3889,-119.591,36.299,TRUE
3890,-111.615,33.437,TRUE
3893,-94.649,39.11,TRUE
3894,-79.891,34.321,TRUE
3897,-77.293,37.295,TRUE
3899,-75.653,40.838,TRUE
3904,-83.534,41.657,TRUE
3905,-117.934,34.12,TRUE
3906,-85.623,30.198,TRUE
3907,-106.559,35.08,TRUE
3910,-121.923,37.311,TRUE
3911,-112.571,33.436,TRUE
3912,-81.95,28.039,TRUE
3913,-90.293,36.259,TRUE
3914,-82.779,27.965,TRUE
3915,-86.24,35.39,TRUE
3917,-93.957,29.875,TRUE
3918,-112.168,33.611,TRUE
3919,-94.845,39.758,TRUE
3920,-98.675,30.756,TRUE
3921,-89.106,42.273,TRUE
3922,-73.444,41.386,TRUE
3923,-122.345,47.699,TRUE
3924,-94.168,42.497,TRUE
3925,-105.107,40.199,TRUE
3927,-80.145,35.515,TRUE
3928,-78.368,33.979,TRUE
3929,-80.754,41.189,TRUE
3930,-90.02,35.047,TRUE
3931,-98.409,29.509,TRUE
3933,-72.359,41.103,TRUE
3935,-119.291,36.341,TRUE
3936,-86.392,32.466,TRUE
3937,-111.056,45.647,TRUE
3938,-90.079,29.968,TRUE
3939,-101.841,35.175,TRUE
3940,-97.955,29.874,TRUE
3941,-95.4,29.827,TRUE
3942,-119.759,36.812,TRUE
3944,-117.033,32.746,TRUE
3945,-122.639,45.417,TRUE
3950,-122.564,45.511,TRUE
3951,-95.496,29.935,TRUE
3952,-122.215,47.378,TRUE
3954,-95.941,36.137,TRUE
3957,-86.1,32.677,TRUE
3958,-97.339,37.699,TRUE
3959,-93.183,30.274,TRUE
3960,-97.132,32.75,TRUE
3961,-123.166,44.079,TRUE
3962,-112.255,33.509,TRUE
3964,-104.834,38.814,TRUE
3965,-85.056,39.247,TRUE
3966,-118.665,34.15,TRUE
3967,-116.458,33.823,TRUE
3970,-121.554,39.128,TRUE
3972,-104.713,38.366,TRUE
3974,-121.98,38.354,TRUE
3975,-102.402,31.915,TRUE
3976,-75.377,39.779,TRUE
3977,-104.861,39.69,TRUE
3980,-84.404,33.744,TRUE
3981,-90.261,38.679,TRUE
3982,-104.818,40.087,TRUE
3985,-95.978,36.264,TRUE
3986,-80.915,35.181,TRUE
3987,-77.031,38.995,TRUE
3988,-90.722,38.795,TRUE
3989,-93.374,44.954,TRUE
3990,-122.732,45.125,TRUE
3991,-83.972,35.998,TRUE
3992,-108.508,45.797,TRUE
3993,-115.144,36.171,TRUE
3994,-84.491,33.752,TRUE
3995,-111.681,35.188,TRUE
3998,-111.679,35.192,TRUE
3999,-87.143,41.536,TRUE
4000,-90.25,38.564,TRUE
4001,-114.505,33.618,TRUE
4002,-89.432,36.112,TRUE
4005,-100.853,43.233,TRUE
4006,-84.402,42.244,TRUE
4007,-95.282,29.709,TRUE
4008,-95.282,29.709,TRUE
4009,-74.189,40.732,TRUE
4010,-97.316,37.632,TRUE
4011,-116.046,37.177,TRUE
4012,-75.79,42.1,TRUE
4014,-122.204,40.308,TRUE
4015,-157.864,21.332,TRUE
4016,-97.726,30.163,TRUE
4017,-112.065,33.541,TRUE
4018,-102.233,31.909,TRUE
4020,-105.019,39.713,TRUE
4021,-111.606,35.207,TRUE
4022,-84.028,34.081,TRUE
4023,-121.354,38.013,TRUE
4024,-81.795,30.126,TRUE
4025,-87.845,42.364,TRUE
4026,-80.349,39.292,TRUE
4027,-78.385,37.32,TRUE
4028,-93.81,32.456,TRUE
4031,-86.382,36.008,TRUE
4032,-89.171,30.801,TRUE
4033,-88.086,41.517,TRUE
4034,-122.343,47.705,TRUE
4035,-120.078,36.975,TRUE
4036,-100.938,32.706,TRUE
4038,-89.866,35.166,TRUE
4039,-81.604,40.977,TRUE
4040,-119.257,35.292,TRUE
4042,-122.222,38.134,TRUE
4043,-76.191,36.832,TRUE
4044,-78.017,35.828,TRUE
4045,-97.426,35.449,TRUE
4046,-88.244,42.983,TRUE
4047,-82.418,34.803,TRUE
4049,-85.49,38.348,TRUE
4050,-122.346,40.543,TRUE
4051,-84.35,41.276,TRUE
4052,-95.756,29.734,TRUE
4053,-95.756,29.734,TRUE
4054,-120.517,37.299,TRUE
4055,-147.678,64.855,TRUE
4056,-78.838,35.716,TRUE
4057,-118.259,34.049,TRUE
4058,-77.233,39.979,TRUE
4060,-88.331,41.753,TRUE
4061,-87.626,41.854,TRUE
4062,-90.319,32.352,TRUE
4063,-122.346,38.274,TRUE
4065,-90.091,29.962,TRUE
4066,-157.857,21.307,TRUE
4067,-89.789,32.32,TRUE
4068,-122.561,45.612,TRUE
4069,-76.779,39.362,TRUE
4070,-72.195,41.705,TRUE
4071,-158.016,21.443,TRUE
4072,-92.356,34.742,TRUE
